CO2_Limit,Generator,AP_g
14700.5182,OCGT,470
14700.5182,CCGT,7678.573409
14700.5182,Coal,4222.607745
14701.5182,Diesel,35
14701.5182,OCGT,470
14701.5182,CCGT,7677.503421
14701.5182,Coal,4223.374906
14702.5182,Diesel,35
14702.5182,OCGT,470
14702.5182,CCGT,7676.433433
14702.5182,Coal,4224.142067
14703.5182,Diesel,35
14703.5182,OCGT,470
14703.5182,CCGT,7675.363445
14703.5182,Coal,4224.909228
14704.5182,Diesel,35
14704.5182,OCGT,470
14704.5182,CCGT,7674.293457
14704.5182,Coal,4225.676389
14705.5182,Diesel,35
14705.5182,OCGT,470
14705.5182,CCGT,7673.223469
14705.5182,Coal,4226.443551
14706.5182,Diesel,35
14706.5182,OCGT,470
14706.5182,CCGT,7672.153481
14706.5182,Coal,4227.210712
14707.5182,Diesel,35
14707.5182,OCGT,470
14707.5182,CCGT,7671.083493
14707.5182,Coal,4227.977873
14708.5182,Diesel,35
14708.5182,OCGT,470
14708.5182,CCGT,7670.013505
14708.5182,Coal,4228.745034
14709.5182,Diesel,35
14709.5182,OCGT,470
14709.5182,CCGT,7668.943517
14709.5182,Coal,4229.512195
14710.5182,Diesel,35
14710.5182,OCGT,470
14710.5182,CCGT,7667.873529
14710.5182,Coal,4230.279357
14711.5182,Diesel,35
14711.5182,OCGT,470
14711.5182,CCGT,7666.803541
14711.5182,Coal,4231.046518
14712.5182,Diesel,35
14712.5182,OCGT,470
14712.5182,CCGT,7665.733553
14712.5182,Coal,4231.813679
14713.5182,Diesel,35
14713.5182,OCGT,470
14713.5182,CCGT,7664.663565
14713.5182,Coal,4232.58084
14714.5182,Diesel,35
14714.5182,OCGT,470
14714.5182,CCGT,7663.593577
14714.5182,Coal,4233.348001
14715.5182,Diesel,35
14715.5182,OCGT,470
14715.5182,CCGT,7662.523589
14715.5182,Coal,4234.115162
14716.5182,Diesel,35
14716.5182,OCGT,470
14716.5182,CCGT,7661.453601
14716.5182,Coal,4234.882324
14717.5182,Diesel,35
14717.5182,OCGT,470
14717.5182,CCGT,7660.383613
14717.5182,Coal,4235.649485
14718.5182,Diesel,35
14718.5182,OCGT,470
14718.5182,CCGT,7659.313625
14718.5182,Coal,4236.416646
14719.5182,Diesel,35
14719.5182,OCGT,470
14719.5182,CCGT,7658.243637
14719.5182,Coal,4237.183807
14720.5182,Diesel,35
14720.5182,OCGT,470
14720.5182,CCGT,7657.173649
14720.5182,Coal,4237.950968
14721.5182,Diesel,35
14721.5182,OCGT,470
14721.5182,CCGT,7656.103661
14721.5182,Coal,4238.71813
14722.5182,Diesel,35
14722.5182,OCGT,470
14722.5182,CCGT,7655.033673
14722.5182,Coal,4239.485291
14723.5182,Diesel,35
14723.5182,OCGT,470
14723.5182,CCGT,7653.963685
14723.5182,Coal,4240.252452
14724.5182,Diesel,35
14724.5182,OCGT,470
14724.5182,CCGT,7652.893697
14724.5182,Coal,4241.019613
14725.5182,Diesel,35
14725.5182,OCGT,470
14725.5182,CCGT,7651.823709
14725.5182,Coal,4241.786774
14726.5182,Diesel,35
14726.5182,OCGT,470
14726.5182,CCGT,7650.753721
14726.5182,Coal,4242.553936
14727.5182,Diesel,35
14727.5182,OCGT,470
14727.5182,CCGT,7649.683734
14727.5182,Coal,4243.321097
14728.5182,Diesel,35
14728.5182,OCGT,470
14728.5182,CCGT,7648.613746
14728.5182,Coal,4244.088258
14729.5182,Diesel,35
14729.5182,OCGT,470
14729.5182,CCGT,7647.543758
14729.5182,Coal,4244.855419
14730.5182,Diesel,35
14730.5182,OCGT,470
14730.5182,CCGT,7646.47377
14730.5182,Coal,4245.62258
14731.5182,Diesel,35
14731.5182,OCGT,470
14731.5182,CCGT,7645.403782
14731.5182,Coal,4246.389741
14732.5182,Diesel,35
14732.5182,OCGT,470
14732.5182,CCGT,7644.333794
14732.5182,Coal,4247.156903
14733.5182,Diesel,35
14733.5182,OCGT,470
14733.5182,CCGT,7643.263806
14733.5182,Coal,4247.924064
14734.5182,Diesel,35
14734.5182,OCGT,470
14734.5182,CCGT,7642.193818
14734.5182,Coal,4248.691225
14735.5182,Diesel,35
14735.5182,OCGT,470
14735.5182,CCGT,7641.12383
14735.5182,Coal,4249.458386
14736.5182,Diesel,35
14736.5182,OCGT,470
14736.5182,CCGT,7640.053842
14736.5182,Coal,4250.225547
14737.5182,Diesel,35
14737.5182,OCGT,470
14737.5182,CCGT,7638.983854
14737.5182,Coal,4250.992709
14738.5182,Diesel,35
14738.5182,OCGT,470
14738.5182,CCGT,7637.913866
14738.5182,Coal,4251.75987
14739.5182,Diesel,35
14739.5182,OCGT,470
14739.5182,CCGT,7636.843878
14739.5182,Coal,4252.527031
14740.5182,Diesel,35
14740.5182,OCGT,470
14740.5182,CCGT,7635.77389
14740.5182,Coal,4253.294192
14741.5182,Diesel,35
14741.5182,OCGT,470
14741.5182,CCGT,7634.703902
14741.5182,Coal,4254.061353
14742.5182,Diesel,35
14742.5182,OCGT,470
14742.5182,CCGT,7633.633914
14742.5182,Coal,4254.828515
14743.5182,Diesel,35
14743.5182,OCGT,470
14743.5182,CCGT,7632.563926
14743.5182,Coal,4255.595676
14744.5182,Diesel,35
14744.5182,OCGT,470
14744.5182,CCGT,7631.493938
14744.5182,Coal,4256.362837
14745.5182,Diesel,35
14745.5182,OCGT,470
14745.5182,CCGT,7630.42395
14745.5182,Coal,4257.129998
14746.5182,Diesel,35
14746.5182,OCGT,470
14746.5182,CCGT,7629.353962
14746.5182,Coal,4257.897159
14747.5182,Diesel,35
14747.5182,OCGT,470
14747.5182,CCGT,7628.283974
14747.5182,Coal,4258.66432
14748.5182,Diesel,35
14748.5182,OCGT,470
14748.5182,CCGT,7627.213986
14748.5182,Coal,4259.431482
14749.5182,Diesel,35
14749.5182,OCGT,470
14749.5182,CCGT,7626.143998
14749.5182,Coal,4260.198643
14750.5182,Diesel,35
14750.5182,OCGT,470
14750.5182,CCGT,7625.07401
14750.5182,Coal,4260.965804
14751.5182,Diesel,35
14751.5182,OCGT,470
14751.5182,CCGT,7624.004022
14751.5182,Coal,4261.732965
14752.5182,Diesel,35
14752.5182,OCGT,470
14752.5182,CCGT,7622.934034
14752.5182,Coal,4262.500126
14753.5182,Diesel,35
14753.5182,OCGT,470
14753.5182,CCGT,7621.864046
14753.5182,Coal,4263.267288
14754.5182,Diesel,35
14754.5182,OCGT,470
14754.5182,CCGT,7620.794058
14754.5182,Coal,4264.034449
14755.5182,Diesel,35
14755.5182,OCGT,470
14755.5182,CCGT,7619.72407
14755.5182,Coal,4264.80161
14756.5182,Diesel,35
14756.5182,OCGT,470
14756.5182,CCGT,7618.654082
14756.5182,Coal,4265.568771
14757.5182,Diesel,35
14757.5182,OCGT,470
14757.5182,CCGT,7617.584094
14757.5182,Coal,4266.335932
14758.5182,Diesel,35
14758.5182,OCGT,470
14758.5182,CCGT,7616.514106
14758.5182,Coal,4267.103094
14759.5182,Diesel,35
14759.5182,OCGT,470
14759.5182,CCGT,7615.444118
14759.5182,Coal,4267.870255
14760.5182,Diesel,35
14760.5182,OCGT,470
14760.5182,CCGT,7614.37413
14760.5182,Coal,4268.637416
14761.5182,Diesel,35
14761.5182,OCGT,470
14761.5182,CCGT,7613.304143
14761.5182,Coal,4269.404577
14762.5182,Diesel,35
14762.5182,OCGT,470
14762.5182,CCGT,7612.234155
14762.5182,Coal,4270.171738
14763.5182,Diesel,35
14763.5182,OCGT,470
14763.5182,CCGT,7611.164167
14763.5182,Coal,4270.938899
14764.5182,Diesel,35
14764.5182,OCGT,470
14764.5182,CCGT,7610.094179
14764.5182,Coal,4271.706061
14765.5182,Diesel,35
14765.5182,OCGT,470
14765.5182,CCGT,7609.024191
14765.5182,Coal,4272.473222
14766.5182,Diesel,35
14766.5182,OCGT,470
14766.5182,CCGT,7607.954203
14766.5182,Coal,4273.240383
14767.5182,Diesel,35
14767.5182,OCGT,470
14767.5182,CCGT,7606.884215
14767.5182,Coal,4274.007544
14768.5182,Diesel,35
14768.5182,OCGT,470
14768.5182,CCGT,7605.814227
14768.5182,Coal,4274.774705
14769.5182,Diesel,35
14769.5182,OCGT,470
14769.5182,CCGT,7604.744239
14769.5182,Coal,4275.541867
14770.5182,Diesel,35
14770.5182,OCGT,470
14770.5182,CCGT,7603.674251
14770.5182,Coal,4276.309028
14771.5182,Diesel,35
14771.5182,OCGT,470
14771.5182,CCGT,7602.604263
14771.5182,Coal,4277.076189
14772.5182,Diesel,35
14772.5182,OCGT,470
14772.5182,CCGT,7601.534275
14772.5182,Coal,4277.84335
14773.5182,Diesel,35
14773.5182,OCGT,470
14773.5182,CCGT,7600.464287
14773.5182,Coal,4278.610511
14774.5182,Diesel,35
14774.5182,OCGT,470
14774.5182,CCGT,7599.394299
14774.5182,Coal,4279.377673
14775.5182,Diesel,35
14775.5182,OCGT,470
14775.5182,CCGT,7598.324311
14775.5182,Coal,4280.144834
14776.5182,Diesel,35
14776.5182,OCGT,470
14776.5182,CCGT,7597.254323
14776.5182,Coal,4280.911995
14777.5182,Diesel,35
14777.5182,OCGT,470
14777.5182,CCGT,7596.184335
14777.5182,Coal,4281.679156
14778.5182,Diesel,35
14778.5182,OCGT,470
14778.5182,CCGT,7595.114347
14778.5182,Coal,4282.446317
14779.5182,Diesel,35
14779.5182,OCGT,470
14779.5182,CCGT,7594.044359
14779.5182,Coal,4283.213478
14780.5182,Diesel,35
14780.5182,OCGT,470
14780.5182,CCGT,7592.974371
14780.5182,Coal,4283.98064
14781.5182,Diesel,35
14781.5182,OCGT,470
14781.5182,CCGT,7591.904383
14781.5182,Coal,4284.747801
14782.5182,Diesel,35
14782.5182,OCGT,470
14782.5182,CCGT,7590.834395
14782.5182,Coal,4285.514962
14783.5182,Diesel,35
14783.5182,OCGT,470
14783.5182,CCGT,7589.764407
14783.5182,Coal,4286.282123
14784.5182,Diesel,35
14784.5182,OCGT,470
14784.5182,CCGT,7588.694419
14784.5182,Coal,4287.049284
14785.5182,Diesel,35
14785.5182,OCGT,470
14785.5182,CCGT,7587.624431
14785.5182,Coal,4287.816446
14786.5182,Diesel,35
14786.5182,OCGT,470
14786.5182,CCGT,7586.554443
14786.5182,Coal,4288.583607
14787.5182,Diesel,35
14787.5182,OCGT,470
14787.5182,CCGT,7585.484455
14787.5182,Coal,4289.350768
14788.5182,Diesel,35
14788.5182,OCGT,470
14788.5182,CCGT,7584.414467
14788.5182,Coal,4290.117929
14789.5182,Diesel,35
14789.5182,OCGT,470
14789.5182,CCGT,7583.344479
14789.5182,Coal,4290.88509
14790.5182,Diesel,35
14790.5182,OCGT,470
14790.5182,CCGT,7582.274491
14790.5182,Coal,4291.652251
14791.5182,Diesel,35
14791.5182,OCGT,470
14791.5182,CCGT,7581.204503
14791.5182,Coal,4292.419413
14792.5182,Diesel,35
14792.5182,OCGT,470
14792.5182,CCGT,7580.134515
14792.5182,Coal,4293.186574
14793.5182,Diesel,35
14793.5182,OCGT,470
14793.5182,CCGT,7579.064527
14793.5182,Coal,4293.953735
14794.5182,Diesel,35
14794.5182,OCGT,470
14794.5182,CCGT,7577.994539
14794.5182,Coal,4294.720896
14795.5182,Diesel,35
14795.5182,OCGT,470
14795.5182,CCGT,7576.924551
14795.5182,Coal,4295.488057
14796.5182,Diesel,35
14796.5182,OCGT,470
14796.5182,CCGT,7575.854564
14796.5182,Coal,4296.255219
14797.5182,Diesel,35
14797.5182,OCGT,470
14797.5182,CCGT,7574.784576
14797.5182,Coal,4297.02238
14798.5182,Diesel,35
14798.5182,OCGT,470
14798.5182,CCGT,7573.714588
14798.5182,Coal,4297.789541
14799.5182,Diesel,35
14799.5182,OCGT,470
14799.5182,CCGT,7572.6446
14799.5182,Coal,4298.556702
14800.5182,Diesel,35
14800.5182,OCGT,470
14800.5182,CCGT,7571.574612
14800.5182,Coal,4299.323863
14801.5182,Diesel,35
14801.5182,OCGT,470
14801.5182,CCGT,7570.504624
14801.5182,Coal,4300.091025
14802.5182,Diesel,35
14802.5182,OCGT,470
14802.5182,CCGT,7569.434636
14802.5182,Coal,4300.858186
14803.5182,Diesel,35
14803.5182,OCGT,470
14803.5182,CCGT,7568.364648
14803.5182,Coal,4301.625347
14804.5182,Diesel,35
14804.5182,OCGT,470
14804.5182,CCGT,7567.29466
14804.5182,Coal,4302.392508
14805.5182,Diesel,35
14805.5182,OCGT,470
14805.5182,CCGT,7566.224672
14805.5182,Coal,4303.159669
14806.5182,Diesel,35
14806.5182,OCGT,470
14806.5182,CCGT,7565.154684
14806.5182,Coal,4303.92683
14807.5182,Diesel,35
14807.5182,OCGT,470
14807.5182,CCGT,7564.084696
14807.5182,Coal,4304.693992
14808.5182,Diesel,35
14808.5182,OCGT,470
14808.5182,CCGT,7563.014708
14808.5182,Coal,4305.461153
14809.5182,Diesel,35
14809.5182,OCGT,470
14809.5182,CCGT,7561.94472
14809.5182,Coal,4306.228314
14810.5182,Diesel,35
14810.5182,OCGT,470
14810.5182,CCGT,7560.874732
14810.5182,Coal,4306.995475
14811.5182,Diesel,35
14811.5182,OCGT,470
14811.5182,CCGT,7559.804744
14811.5182,Coal,4307.762636
14812.5182,Diesel,35
14812.5182,OCGT,470
14812.5182,CCGT,7558.734756
14812.5182,Coal,4308.529798
14813.5182,Diesel,35
14813.5182,OCGT,470
14813.5182,CCGT,7557.664768
14813.5182,Coal,4309.296959
14814.5182,Diesel,35
14814.5182,OCGT,470
14814.5182,CCGT,7556.59478
14814.5182,Coal,4310.06412
14815.5182,Diesel,35
14815.5182,OCGT,470
14815.5182,CCGT,7555.524792
14815.5182,Coal,4310.831281
14816.5182,Diesel,35
14816.5182,OCGT,470
14816.5182,CCGT,7554.454804
14816.5182,Coal,4311.598442
14817.5182,Diesel,35
14817.5182,OCGT,470
14817.5182,CCGT,7553.384816
14817.5182,Coal,4312.365604
14818.5182,Diesel,35
14818.5182,OCGT,470
14818.5182,CCGT,7552.314828
14818.5182,Coal,4313.132765
14819.5182,Diesel,35
14819.5182,OCGT,470
14819.5182,CCGT,7551.24484
14819.5182,Coal,4313.899926
14820.5182,Diesel,35
14820.5182,OCGT,470
14820.5182,CCGT,7550.174852
14820.5182,Coal,4314.667087
14821.5182,Diesel,35
14821.5182,OCGT,470
14821.5182,CCGT,7549.104864
14821.5182,Coal,4315.434248
14822.5182,Diesel,35
14822.5182,OCGT,470
14822.5182,CCGT,7548.034876
14822.5182,Coal,4316.201409
14823.5182,Diesel,35
14823.5182,OCGT,470
14823.5182,CCGT,7546.964888
14823.5182,Coal,4316.968571
14824.5182,Diesel,35
14824.5182,OCGT,470
14824.5182,CCGT,7545.8949
14824.5182,Coal,4317.735732
14825.5182,Diesel,35
14825.5182,OCGT,470
14825.5182,CCGT,7544.824912
14825.5182,Coal,4318.502893
14826.5182,Diesel,35
14826.5182,OCGT,470
14826.5182,CCGT,7543.754924
14826.5182,Coal,4319.270054
14827.5182,Diesel,35
14827.5182,OCGT,470
14827.5182,CCGT,7542.684936
14827.5182,Coal,4320.037215
14828.5182,Diesel,35
14828.5182,OCGT,470
14828.5182,CCGT,7541.614948
14828.5182,Coal,4320.804377
14829.5182,Diesel,35
14829.5182,OCGT,470
14829.5182,CCGT,7540.54496
14829.5182,Coal,4321.571538
14830.5182,Diesel,35
14830.5182,OCGT,470
14830.5182,CCGT,7539.474972
14830.5182,Coal,4322.338699
14831.5182,Diesel,35
14831.5182,OCGT,470
14831.5182,CCGT,7538.404985
14831.5182,Coal,4323.10586
14832.5182,Diesel,35
14832.5182,OCGT,470
14832.5182,CCGT,7537.334997
14832.5182,Coal,4323.873021
14833.5182,Diesel,35
14833.5182,OCGT,470
14833.5182,CCGT,7536.265009
14833.5182,Coal,4324.640183
14834.5182,Diesel,35
14834.5182,OCGT,470
14834.5182,CCGT,7535.195021
14834.5182,Coal,4325.407344
14835.5182,Diesel,35
14835.5182,OCGT,470
14835.5182,CCGT,7534.125033
14835.5182,Coal,4326.174505
14836.5182,Diesel,35
14836.5182,OCGT,470
14836.5182,CCGT,7533.055045
14836.5182,Coal,4326.941666
14837.5182,Diesel,35
14837.5182,OCGT,470
14837.5182,CCGT,7531.985057
14837.5182,Coal,4327.708827
14838.5182,Diesel,35
14838.5182,OCGT,470
14838.5182,CCGT,7530.915069
14838.5182,Coal,4328.475988
14839.5182,Diesel,35
14839.5182,OCGT,470
14839.5182,CCGT,7529.845081
14839.5182,Coal,4329.24315
14840.5182,Diesel,35
14840.5182,OCGT,470
14840.5182,CCGT,7528.775093
14840.5182,Coal,4330.010311
14841.5182,Diesel,35
14841.5182,OCGT,470
14841.5182,CCGT,7527.705105
14841.5182,Coal,4330.777472
14842.5182,Diesel,35
14842.5182,OCGT,470
14842.5182,CCGT,7526.635117
14842.5182,Coal,4331.544633
14843.5182,Diesel,35
14843.5182,OCGT,470
14843.5182,CCGT,7525.565129
14843.5182,Coal,4332.311794
14844.5182,Diesel,35
14844.5182,OCGT,470
14844.5182,CCGT,7524.495141
14844.5182,Coal,4333.078956
14845.5182,Diesel,35
14845.5182,OCGT,470
14845.5182,CCGT,7523.425153
14845.5182,Coal,4333.846117
14846.5182,Diesel,35
14846.5182,OCGT,470
14846.5182,CCGT,7522.355165
14846.5182,Coal,4334.613278
14847.5182,Diesel,35
14847.5182,OCGT,470
14847.5182,CCGT,7521.285177
14847.5182,Coal,4335.380439
14848.5182,Diesel,35
14848.5182,OCGT,470
14848.5182,CCGT,7520.215189
14848.5182,Coal,4336.1476
14849.5182,Diesel,35
14849.5182,OCGT,470
14849.5182,CCGT,7519.145201
14849.5182,Coal,4336.914762
14850.5182,Diesel,35
14850.5182,OCGT,470
14850.5182,CCGT,7518.075213
14850.5182,Coal,4337.681923
14851.5182,Diesel,35
14851.5182,OCGT,470
14851.5182,CCGT,7517.005225
14851.5182,Coal,4338.449084
14852.5182,Diesel,35
14852.5182,OCGT,470
14852.5182,CCGT,7515.935237
14852.5182,Coal,4339.216245
14853.5182,Diesel,35
14853.5182,OCGT,470
14853.5182,CCGT,7514.865249
14853.5182,Coal,4339.983406
14854.5182,Diesel,35
14854.5182,OCGT,470
14854.5182,CCGT,7513.795261
14854.5182,Coal,4340.750567
14855.5182,Diesel,35
14855.5182,OCGT,470
14855.5182,CCGT,7512.725273
14855.5182,Coal,4341.517729
14856.5182,Diesel,35
14856.5182,OCGT,470
14856.5182,CCGT,7511.655285
14856.5182,Coal,4342.28489
14857.5182,Diesel,35
14857.5182,OCGT,470
14857.5182,CCGT,7510.585297
14857.5182,Coal,4343.052051
14858.5182,Diesel,35
14858.5182,OCGT,470
14858.5182,CCGT,7509.515309
14858.5182,Coal,4343.819212
14859.5182,Diesel,35
14859.5182,OCGT,470
14859.5182,CCGT,7508.445321
14859.5182,Coal,4344.586373
14860.5182,Diesel,35
14860.5182,OCGT,470
14860.5182,CCGT,7507.375333
14860.5182,Coal,4345.353535
14861.5182,Diesel,35
14861.5182,OCGT,470
14861.5182,CCGT,7506.305345
14861.5182,Coal,4346.120696
14862.5182,Diesel,35
14862.5182,OCGT,470
14862.5182,CCGT,7505.235357
14862.5182,Coal,4346.887857
14863.5182,Diesel,35
14863.5182,OCGT,470
14863.5182,CCGT,7504.165369
14863.5182,Coal,4347.655018
14864.5182,Diesel,35
14864.5182,OCGT,470
14864.5182,CCGT,7503.095381
14864.5182,Coal,4348.422179
14865.5182,Diesel,35
14865.5182,OCGT,470
14865.5182,CCGT,7502.025394
14865.5182,Coal,4349.189341
14866.5182,Diesel,35
14866.5182,OCGT,470
14866.5182,CCGT,7500.955406
14866.5182,Coal,4349.956502
14867.5182,Diesel,35
14867.5182,OCGT,470
14867.5182,CCGT,7499.885418
14867.5182,Coal,4350.723663
14868.5182,Diesel,35
14868.5182,OCGT,470
14868.5182,CCGT,7498.81543
14868.5182,Coal,4351.490824
14869.5182,Diesel,35
14869.5182,OCGT,470
14869.5182,CCGT,7497.745442
14869.5182,Coal,4352.257985
14870.5182,Diesel,35
14870.5182,OCGT,470
14870.5182,CCGT,7496.675454
14870.5182,Coal,4353.025146
14871.5182,Diesel,35
14871.5182,OCGT,470
14871.5182,CCGT,7495.605466
14871.5182,Coal,4353.792308
14872.5182,Diesel,35
14872.5182,OCGT,470
14872.5182,CCGT,7494.535478
14872.5182,Coal,4354.559469
14873.5182,Diesel,35
14873.5182,OCGT,470
14873.5182,CCGT,7493.46549
14873.5182,Coal,4355.32663
14874.5182,Diesel,35
14874.5182,OCGT,470
14874.5182,CCGT,7492.395502
14874.5182,Coal,4356.093791
14875.5182,Diesel,35
14875.5182,OCGT,470
14875.5182,CCGT,7491.325514
14875.5182,Coal,4356.860952
14876.5182,Diesel,35
14876.5182,OCGT,470
14876.5182,CCGT,7490.255526
14876.5182,Coal,4357.628114
14877.5182,Diesel,35
14877.5182,OCGT,470
14877.5182,CCGT,7489.185538
14877.5182,Coal,4358.395275
14878.5182,Diesel,35
14878.5182,OCGT,470
14878.5182,CCGT,7488.11555
14878.5182,Coal,4359.162436
14879.5182,Diesel,35
14879.5182,OCGT,470
14879.5182,CCGT,7487.045562
14879.5182,Coal,4359.929597
14880.5182,Diesel,35
14880.5182,OCGT,470
14880.5182,CCGT,7485.975574
14880.5182,Coal,4360.696758
14881.5182,Diesel,35
14881.5182,OCGT,470
14881.5182,CCGT,7484.905586
14881.5182,Coal,4361.463919
14882.5182,Diesel,35
14882.5182,OCGT,470
14882.5182,CCGT,7483.835598
14882.5182,Coal,4362.231081
14883.5182,Diesel,35
14883.5182,OCGT,470
14883.5182,CCGT,7482.76561
14883.5182,Coal,4362.998242
14884.5182,Diesel,35
14884.5182,OCGT,470
14884.5182,CCGT,7481.695622
14884.5182,Coal,4363.765403
14885.5182,Diesel,35
14885.5182,OCGT,470
14885.5182,CCGT,7480.625634
14885.5182,Coal,4364.532564
14886.5182,Diesel,35
14886.5182,OCGT,470
14886.5182,CCGT,7479.555646
14886.5182,Coal,4365.299725
14887.5182,Diesel,35
14887.5182,OCGT,470
14887.5182,CCGT,7478.485658
14887.5182,Coal,4366.066887
14888.5182,Diesel,35
14888.5182,OCGT,470
14888.5182,CCGT,7477.41567
14888.5182,Coal,4366.834048
14889.5182,Diesel,35
14889.5182,OCGT,470
14889.5182,CCGT,7476.345682
14889.5182,Coal,4367.601209
14890.5182,Diesel,35
14890.5182,OCGT,470
14890.5182,CCGT,7475.275694
14890.5182,Coal,4368.36837
14891.5182,Diesel,35
14891.5182,OCGT,470
14891.5182,CCGT,7474.205706
14891.5182,Coal,4369.135531
14892.5182,Diesel,35
14892.5182,OCGT,470
14892.5182,CCGT,7473.135718
14892.5182,Coal,4369.902693
14893.5182,Diesel,35
14893.5182,OCGT,470
14893.5182,CCGT,7472.06573
14893.5182,Coal,4370.669854
14894.5182,Diesel,35
14894.5182,OCGT,470
14894.5182,CCGT,7470.995742
14894.5182,Coal,4371.437015
14895.5182,Diesel,35
14895.5182,OCGT,470
14895.5182,CCGT,7469.925754
14895.5182,Coal,4372.204176
14896.5182,Diesel,35
14896.5182,OCGT,470
14896.5182,CCGT,7468.855766
14896.5182,Coal,4372.971337
14897.5182,Diesel,35
14897.5182,OCGT,470
14897.5182,CCGT,7467.785778
14897.5182,Coal,4373.738498
14898.5182,Diesel,35
14898.5182,OCGT,470
14898.5182,CCGT,7466.71579
14898.5182,Coal,4374.50566
14899.5182,Diesel,35
14899.5182,OCGT,470
14899.5182,CCGT,7465.645802
14899.5182,Coal,4375.272821
14900.5182,Diesel,35
14900.5182,OCGT,470
14900.5182,CCGT,7464.575815
14900.5182,Coal,4376.039982
14901.5182,Diesel,35
14901.5182,OCGT,470
14901.5182,CCGT,7463.505827
14901.5182,Coal,4376.807143
14902.5182,Diesel,35
14902.5182,OCGT,470
14902.5182,CCGT,7462.435839
14902.5182,Coal,4377.574304
14903.5182,Diesel,35
14903.5182,OCGT,470
14903.5182,CCGT,7461.365851
14903.5182,Coal,4378.341466
14904.5182,Diesel,35
14904.5182,OCGT,470
14904.5182,CCGT,7460.295863
14904.5182,Coal,4379.108627
14905.5182,Diesel,35
14905.5182,OCGT,470
14905.5182,CCGT,7459.225875
14905.5182,Coal,4379.875788
14906.5182,Diesel,35
14906.5182,OCGT,470
14906.5182,CCGT,7458.155887
14906.5182,Coal,4380.642949
14907.5182,Diesel,35
14907.5182,OCGT,470
14907.5182,CCGT,7457.085899
14907.5182,Coal,4381.41011
14908.5182,Diesel,35
14908.5182,OCGT,470
14908.5182,CCGT,7456.015911
14908.5182,Coal,4382.177272
14909.5182,Diesel,35
14909.5182,OCGT,470
14909.5182,CCGT,7454.945923
14909.5182,Coal,4382.944433
14910.5182,Diesel,35
14910.5182,OCGT,470
14910.5182,CCGT,7453.875935
14910.5182,Coal,4383.711594
14911.5182,Diesel,35
14911.5182,OCGT,470
14911.5182,CCGT,7452.805947
14911.5182,Coal,4384.478755
14912.5182,Diesel,35
14912.5182,OCGT,470
14912.5182,CCGT,7451.735959
14912.5182,Coal,4385.245916
14913.5182,Diesel,35
14913.5182,OCGT,470
14913.5182,CCGT,7450.665971
14913.5182,Coal,4386.013077
14914.5182,Diesel,35
14914.5182,OCGT,470
14914.5182,CCGT,7449.595983
14914.5182,Coal,4386.780239
14915.5182,Diesel,35
14915.5182,OCGT,470
14915.5182,CCGT,7448.525995
14915.5182,Coal,4387.5474
14916.5182,Diesel,35
14916.5182,OCGT,470
14916.5182,CCGT,7447.456007
14916.5182,Coal,4388.314561
14917.5182,Diesel,35
14917.5182,OCGT,470
14917.5182,CCGT,7446.386019
14917.5182,Coal,4389.081722
14918.5182,Diesel,35
14918.5182,OCGT,470
14918.5182,CCGT,7445.316031
14918.5182,Coal,4389.848883
14919.5182,Diesel,35
14919.5182,OCGT,470
14919.5182,CCGT,7444.246043
14919.5182,Coal,4390.616045
14920.5182,Diesel,35
14920.5182,OCGT,470
14920.5182,CCGT,7443.176055
14920.5182,Coal,4391.383206
14921.5182,Diesel,35
14921.5182,OCGT,470
14921.5182,CCGT,7442.106067
14921.5182,Coal,4392.150367
14922.5182,Diesel,35
14922.5182,OCGT,470
14922.5182,CCGT,7441.036079
14922.5182,Coal,4392.917528
14923.5182,Diesel,35
14923.5182,OCGT,470
14923.5182,CCGT,7439.966091
14923.5182,Coal,4393.684689
14924.5182,Diesel,35
14924.5182,OCGT,470
14924.5182,CCGT,7438.896103
14924.5182,Coal,4394.451851
14925.5182,Diesel,35
14925.5182,OCGT,470
14925.5182,CCGT,7437.826115
14925.5182,Coal,4395.219012
14926.5182,Diesel,35
14926.5182,OCGT,470
14926.5182,CCGT,7436.756127
14926.5182,Coal,4395.986173
14927.5182,Diesel,35
14927.5182,OCGT,470
14927.5182,CCGT,7435.686139
14927.5182,Coal,4396.753334
14928.5182,Diesel,35
14928.5182,OCGT,470
14928.5182,CCGT,7434.616151
14928.5182,Coal,4397.520495
14929.5182,Diesel,35
14929.5182,OCGT,470
14929.5182,CCGT,7433.546163
14929.5182,Coal,4398.287656
14930.5182,Diesel,35
14930.5182,OCGT,470
14930.5182,CCGT,7432.476175
14930.5182,Coal,4399.054818
14931.5182,Diesel,35
14931.5182,OCGT,470
14931.5182,CCGT,7431.406187
14931.5182,Coal,4399.821979
14932.5182,Diesel,35
14932.5182,OCGT,470
14932.5182,CCGT,7430.336199
14932.5182,Coal,4400.58914
14933.5182,Diesel,35
14933.5182,OCGT,470
14933.5182,CCGT,7429.266211
14933.5182,Coal,4401.356301
14934.5182,Diesel,35
14934.5182,OCGT,470
14934.5182,CCGT,7428.196223
14934.5182,Coal,4402.123462
14935.5182,Diesel,35
14935.5182,OCGT,470
14935.5182,CCGT,7427.126236
14935.5182,Coal,4402.890624
14936.5182,Diesel,35
14936.5182,OCGT,470
14936.5182,CCGT,7426.056248
14936.5182,Coal,4403.657785
14937.5182,Diesel,35
