CO2_Limit,Generator,AP_g
2255.7305,Diesel,349125
2255.7305,OCGT,40467
2255.7305,CCGT,20034
2255.7305,Coal,0
2256.7305,Diesel,335386.6822
2256.7305,OCGT,58915.59813
2256.7305,CCGT,20034
2256.7305,Coal,0
2257.7305,Diesel,321648.3645
2257.7305,OCGT,77364.19626
2257.7305,CCGT,20034
2257.7305,Coal,0
2258.7305,Diesel,307910.0467
2258.7305,OCGT,95812.79439
2258.7305,CCGT,20034
2258.7305,Coal,0
2259.7305,Diesel,294171.729
2259.7305,OCGT,114261.3925
2259.7305,CCGT,20034
2259.7305,Coal,0
2260.7305,Diesel,280433.4112
2260.7305,OCGT,132709.9907
2260.7305,CCGT,20034
2260.7305,Coal,0
2261.7305,Diesel,266695.0935
2261.7305,OCGT,151158.5888
2261.7305,CCGT,20034
2261.7305,Coal,0
2262.7305,Diesel,252956.7757
2262.7305,OCGT,169607.1869
2262.7305,CCGT,20034
2262.7305,Coal,0
2263.7305,Diesel,239218.4579
2263.7305,OCGT,188055.785
2263.7305,CCGT,20034
2263.7305,Coal,0
2264.7305,Diesel,231651.9153
2264.7305,OCGT,197400
2264.7305,CCGT,20954.81391
2264.7305,Coal,0
2265.7305,Diesel,230419.7276
2265.7305,OCGT,197400
2265.7305,CCGT,22820.69824
2265.7305,Coal,0
2266.7305,Diesel,229187.5398
2266.7305,OCGT,197400
2266.7305,CCGT,24686.58256
2266.7305,Coal,0
2267.7305,Diesel,227955.3521
2267.7305,OCGT,197400
2267.7305,CCGT,26552.46689
2267.7305,Coal,0
2268.7305,Diesel,226723.1643
2268.7305,OCGT,197400
2268.7305,CCGT,28418.35122
2268.7305,Coal,0
2269.7305,Diesel,225490.9765
2269.7305,OCGT,197400
2269.7305,CCGT,30284.23554
2269.7305,Coal,0
2270.7305,Diesel,224258.7888
2270.7305,OCGT,197400
2270.7305,CCGT,32150.11987
2270.7305,Coal,0
2271.7305,Diesel,223026.601
2271.7305,OCGT,197400
2271.7305,CCGT,34016.00419
2271.7305,Coal,0
2272.7305,Diesel,221794.4132
2272.7305,OCGT,197400
2272.7305,CCGT,35881.88852
2272.7305,Coal,0
2273.7305,Diesel,220562.2255
2273.7305,OCGT,197400
2273.7305,CCGT,37747.77284
2273.7305,Coal,0
2274.7305,Diesel,219330.0377
2274.7305,OCGT,197400
2274.7305,CCGT,39613.65717
2274.7305,Coal,0
2275.7305,Diesel,218097.85
2275.7305,OCGT,197400
2275.7305,CCGT,41479.54149
2275.7305,Coal,0
2276.7305,Diesel,216865.6622
2276.7305,OCGT,197400
2276.7305,CCGT,43345.42582
2276.7305,Coal,0
2277.7305,Diesel,215633.4744
2277.7305,OCGT,197400
2277.7305,CCGT,45211.31014
2277.7305,Coal,0
2278.7305,Diesel,214401.2867
2278.7305,OCGT,197400
2278.7305,CCGT,47077.19447
2278.7305,Coal,0
2279.7305,Diesel,213169.0989
2279.7305,OCGT,197400
2279.7305,CCGT,48943.07879
2279.7305,Coal,0
2280.7305,Diesel,211936.9111
2280.7305,OCGT,197400
2280.7305,CCGT,50808.96312
2280.7305,Coal,0
2281.7305,Diesel,210704.7234
2281.7305,OCGT,197400
2281.7305,CCGT,52674.84744
2281.7305,Coal,0
2282.7305,Diesel,209472.5356
2282.7305,OCGT,197400
2282.7305,CCGT,54540.73177
2282.7305,Coal,0
2283.7305,Diesel,208240.3479
2283.7305,OCGT,197400
2283.7305,CCGT,56406.61609
2283.7305,Coal,0
2284.7305,Diesel,207008.1601
2284.7305,OCGT,197400
2284.7305,CCGT,58272.50042
2284.7305,Coal,0
2285.7305,Diesel,205775.9723
2285.7305,OCGT,197400
2285.7305,CCGT,60138.38474
2285.7305,Coal,0
2286.7305,Diesel,204543.7846
2286.7305,OCGT,197400
2286.7305,CCGT,62004.26907
2286.7305,Coal,0
2287.7305,Diesel,203311.5968
2287.7305,OCGT,197400
2287.7305,CCGT,63870.15339
2287.7305,Coal,0
2288.7305,Diesel,202079.4091
2288.7305,OCGT,197400
2288.7305,CCGT,65736.03772
2288.7305,Coal,0
2289.7305,Diesel,200847.2213
2289.7305,OCGT,197400
2289.7305,CCGT,67601.92205
2289.7305,Coal,0
2290.7305,Diesel,199615.0335
2290.7305,OCGT,197400
2290.7305,CCGT,69467.80637
2290.7305,Coal,0
2291.7305,Diesel,198382.8458
2291.7305,OCGT,197400
2291.7305,CCGT,71333.6907
2291.7305,Coal,0
2292.7305,Diesel,197150.658
2292.7305,OCGT,197400
2292.7305,CCGT,73199.57502
2292.7305,Coal,0
2293.7305,Diesel,195918.4702
2293.7305,OCGT,197400
2293.7305,CCGT,75065.45935
2293.7305,Coal,0
2294.7305,Diesel,194686.2825
2294.7305,OCGT,197400
2294.7305,CCGT,76931.34367
2294.7305,Coal,0
2295.7305,Diesel,193454.0947
2295.7305,OCGT,197400
2295.7305,CCGT,78797.228
2295.7305,Coal,0
2296.7305,Diesel,192221.907
2296.7305,OCGT,197400
2296.7305,CCGT,80663.11232
2296.7305,Coal,0
2297.7305,Diesel,190989.7192
2297.7305,OCGT,197400
2297.7305,CCGT,82528.99665
2297.7305,Coal,0
2298.7305,Diesel,189757.5314
2298.7305,OCGT,197400
2298.7305,CCGT,84394.88097
2298.7305,Coal,0
2299.7305,Diesel,188525.3437
2299.7305,OCGT,197400
2299.7305,CCGT,86260.7653
2299.7305,Coal,0
2300.7305,Diesel,187293.1559
2300.7305,OCGT,197400
2300.7305,CCGT,88126.64962
2300.7305,Coal,0
2301.7305,Diesel,186060.9681
2301.7305,OCGT,197400
2301.7305,CCGT,89992.53395
2301.7305,Coal,0
2302.7305,Diesel,184828.7804
2302.7305,OCGT,197400
2302.7305,CCGT,91858.41827
2302.7305,Coal,0
2303.7305,Diesel,183596.5926
2303.7305,OCGT,197400
2303.7305,CCGT,93724.3026
2303.7305,Coal,0
2304.7305,Diesel,182364.4049
2304.7305,OCGT,197400
2304.7305,CCGT,95590.18692
2304.7305,Coal,0
2305.7305,Diesel,181132.2171
2305.7305,OCGT,197400
2305.7305,CCGT,97456.07125
2305.7305,Coal,0
2306.7305,Diesel,179900.0293
2306.7305,OCGT,197400
2306.7305,CCGT,99321.95557
2306.7305,Coal,0
2307.7305,Diesel,178667.8416
2307.7305,OCGT,197400
2307.7305,CCGT,101187.8399
2307.7305,Coal,0
2308.7305,Diesel,177435.6538
2308.7305,OCGT,197400
2308.7305,CCGT,103053.7242
2308.7305,Coal,0
2309.7305,Diesel,176203.4661
2309.7305,OCGT,197400
2309.7305,CCGT,104919.6085
2309.7305,Coal,0
2310.7305,Diesel,174971.2783
2310.7305,OCGT,197400
2310.7305,CCGT,106785.4929
2310.7305,Coal,0
2311.7305,Diesel,173739.0905
2311.7305,OCGT,197400
2311.7305,CCGT,108651.3772
2311.7305,Coal,0
2312.7305,Diesel,172506.9028
2312.7305,OCGT,197400
2312.7305,CCGT,110517.2615
2312.7305,Coal,0
2313.7305,Diesel,171274.715
2313.7305,OCGT,197400
2313.7305,CCGT,112383.1459
2313.7305,Coal,0
2314.7305,Diesel,170042.5272
2314.7305,OCGT,197400
2314.7305,CCGT,114249.0302
2314.7305,Coal,0
2315.7305,Diesel,168810.3395
2315.7305,OCGT,197400
2315.7305,CCGT,116114.9145
2315.7305,Coal,0
2316.7305,Diesel,167578.1517
2316.7305,OCGT,197400
2316.7305,CCGT,117980.7988
2316.7305,Coal,0
2317.7305,Diesel,166345.964
2317.7305,OCGT,197400
2317.7305,CCGT,119846.6832
2317.7305,Coal,0
2318.7305,Diesel,165113.7762
2318.7305,OCGT,197400
2318.7305,CCGT,121712.5675
2318.7305,Coal,0
2319.7305,Diesel,163881.5884
2319.7305,OCGT,197400
2319.7305,CCGT,123578.4518
2319.7305,Coal,0
2320.7305,Diesel,162649.4007
2320.7305,OCGT,197400
2320.7305,CCGT,125444.3361
2320.7305,Coal,0
2321.7305,Diesel,161417.2129
2321.7305,OCGT,197400
2321.7305,CCGT,127310.2205
2321.7305,Coal,0
2322.7305,Diesel,160185.0251
2322.7305,OCGT,197400
2322.7305,CCGT,129176.1048
2322.7305,Coal,0
2323.7305,Diesel,158952.8374
2323.7305,OCGT,197400
2323.7305,CCGT,131041.9891
2323.7305,Coal,0
2324.7305,Diesel,157720.6496
2324.7305,OCGT,197400
2324.7305,CCGT,132907.8734
2324.7305,Coal,0
2325.7305,Diesel,156488.4619
2325.7305,OCGT,197400
2325.7305,CCGT,134773.7578
2325.7305,Coal,0
2326.7305,Diesel,155256.2741
2326.7305,OCGT,197400
2326.7305,CCGT,136639.6421
2326.7305,Coal,0
2327.7305,Diesel,154024.0863
2327.7305,OCGT,197400
2327.7305,CCGT,138505.5264
2327.7305,Coal,0
2328.7305,Diesel,152791.8986
2328.7305,OCGT,197400
2328.7305,CCGT,140371.4107
2328.7305,Coal,0
2329.7305,Diesel,151559.7108
2329.7305,OCGT,197400
2329.7305,CCGT,142237.2951
2329.7305,Coal,0
2330.7305,Diesel,150327.5231
2330.7305,OCGT,197400
2330.7305,CCGT,144103.1794
2330.7305,Coal,0
2331.7305,Diesel,149095.3353
2331.7305,OCGT,197400
2331.7305,CCGT,145969.0637
2331.7305,Coal,0
2332.7305,Diesel,147863.1475
2332.7305,OCGT,197400
2332.7305,CCGT,147834.948
2332.7305,Coal,0
2333.7305,Diesel,146630.9598
2333.7305,OCGT,197400
2333.7305,CCGT,149700.8324
2333.7305,Coal,0
2334.7305,Diesel,145398.772
2334.7305,OCGT,197400
2334.7305,CCGT,151566.7167
2334.7305,Coal,0
2335.7305,Diesel,144166.5842
2335.7305,OCGT,197400
2335.7305,CCGT,153432.601
2335.7305,Coal,0
2336.7305,Diesel,142934.3965
2336.7305,OCGT,197400
2336.7305,CCGT,155298.4853
2336.7305,Coal,0
2337.7305,Diesel,141702.2087
2337.7305,OCGT,197400
2337.7305,CCGT,157164.3697
2337.7305,Coal,0
2338.7305,Diesel,140470.021
2338.7305,OCGT,197400
2338.7305,CCGT,159030.254
2338.7305,Coal,0
2339.7305,Diesel,139237.8332
2339.7305,OCGT,197400
2339.7305,CCGT,160896.1383
2339.7305,Coal,0
2340.7305,Diesel,138005.6454
2340.7305,OCGT,197400
2340.7305,CCGT,162762.0226
2340.7305,Coal,0
2341.7305,Diesel,136773.4577
2341.7305,OCGT,197400
2341.7305,CCGT,164627.907
2341.7305,Coal,0
2342.7305,Diesel,135541.2699
2342.7305,OCGT,197400
2342.7305,CCGT,166493.7913
2342.7305,Coal,0
2343.7305,Diesel,134309.0821
2343.7305,OCGT,197400
2343.7305,CCGT,168359.6756
2343.7305,Coal,0
2344.7305,Diesel,133076.8944
2344.7305,OCGT,197400
2344.7305,CCGT,170225.5599
2344.7305,Coal,0
2345.7305,Diesel,131844.7066
2345.7305,OCGT,197400
2345.7305,CCGT,172091.4443
2345.7305,Coal,0
2346.7305,Diesel,130612.5189
2346.7305,OCGT,197400
2346.7305,CCGT,173957.3286
2346.7305,Coal,0
2347.7305,Diesel,129380.3311
2347.7305,OCGT,197400
2347.7305,CCGT,175823.2129
2347.7305,Coal,0
2348.7305,Diesel,128148.1433
2348.7305,OCGT,197400
2348.7305,CCGT,177689.0972
2348.7305,Coal,0
2349.7305,Diesel,126915.9556
2349.7305,OCGT,197400
2349.7305,CCGT,179554.9816
2349.7305,Coal,0
2350.7305,Diesel,125683.7678
2350.7305,OCGT,197400
2350.7305,CCGT,181420.8659
2350.7305,Coal,0
2351.7305,Diesel,124451.5801
2351.7305,OCGT,197400
2351.7305,CCGT,183286.7502
2351.7305,Coal,0
2352.7305,Diesel,123219.3923
2352.7305,OCGT,197400
2352.7305,CCGT,185152.6345
2352.7305,Coal,0
2353.7305,Diesel,121987.2045
2353.7305,OCGT,197400
2353.7305,CCGT,187018.5189
2353.7305,Coal,0
2354.7305,Diesel,120755.0168
2354.7305,OCGT,197400
2354.7305,CCGT,188884.4032
2354.7305,Coal,0
2355.7305,Diesel,119522.829
2355.7305,OCGT,197400
2355.7305,CCGT,190750.2875
2355.7305,Coal,0
2356.7305,Diesel,118290.6412
2356.7305,OCGT,197400
2356.7305,CCGT,192616.1718
2356.7305,Coal,0
2357.7305,Diesel,117058.4535
2357.7305,OCGT,197400
2357.7305,CCGT,194482.0562
2357.7305,Coal,0
2358.7305,Diesel,115826.2657
2358.7305,OCGT,197400
2358.7305,CCGT,196347.9405
2358.7305,Coal,0
2359.7305,Diesel,114594.078
2359.7305,OCGT,197400
2359.7305,CCGT,198213.8248
2359.7305,Coal,0
2360.7305,Diesel,113361.8902
2360.7305,OCGT,197400
2360.7305,CCGT,200079.7091
2360.7305,Coal,0
2361.7305,Diesel,112129.7024
2361.7305,OCGT,197400
2361.7305,CCGT,201945.5935
2361.7305,Coal,0
2362.7305,Diesel,110897.5147
2362.7305,OCGT,197400
2362.7305,CCGT,203811.4778
2362.7305,Coal,0
2363.7305,Diesel,109665.3269
2363.7305,OCGT,197400
2363.7305,CCGT,205677.3621
2363.7305,Coal,0
2364.7305,Diesel,108433.1391
2364.7305,OCGT,197400
2364.7305,CCGT,207543.2464
2364.7305,Coal,0
2365.7305,Diesel,107200.9514
2365.7305,OCGT,197400
2365.7305,CCGT,209409.1308
2365.7305,Coal,0
2366.7305,Diesel,105968.7636
2366.7305,OCGT,197400
2366.7305,CCGT,211275.0151
2366.7305,Coal,0
2367.7305,Diesel,104736.5759
2367.7305,OCGT,197400
2367.7305,CCGT,213140.8994
2367.7305,Coal,0
2368.7305,Diesel,103504.3881
2368.7305,OCGT,197400
2368.7305,CCGT,215006.7837
2368.7305,Coal,0
2369.7305,Diesel,102272.2003
2369.7305,OCGT,197400
2369.7305,CCGT,216872.6681
2369.7305,Coal,0
2370.7305,Diesel,101040.0126
2370.7305,OCGT,197400
2370.7305,CCGT,218738.5524
2370.7305,Coal,0
2371.7305,Diesel,99807.82481
2371.7305,OCGT,197400
2371.7305,CCGT,220604.4367
2371.7305,Coal,0
2372.7305,Diesel,98575.63705
2372.7305,OCGT,197400
2372.7305,CCGT,222470.321
2372.7305,Coal,0
2373.7305,Diesel,97343.44929
2373.7305,OCGT,197400
2373.7305,CCGT,224336.2054
2373.7305,Coal,0
2374.7305,Diesel,96111.26153
2374.7305,OCGT,197400
2374.7305,CCGT,226202.0897
2374.7305,Coal,0
2375.7305,Diesel,94879.07376
2375.7305,OCGT,197400
2375.7305,CCGT,228067.974
2375.7305,Coal,0
2376.7305,Diesel,93646.886
2376.7305,OCGT,197400
2376.7305,CCGT,229933.8583
2376.7305,Coal,0
2377.7305,Diesel,92414.69824
2377.7305,OCGT,197400
2377.7305,CCGT,231799.7427
2377.7305,Coal,0
2378.7305,Diesel,91182.51048
2378.7305,OCGT,197400
2378.7305,CCGT,233665.627
2378.7305,Coal,0
2379.7305,Diesel,89950.32272
2379.7305,OCGT,197400
2379.7305,CCGT,235531.5113
2379.7305,Coal,0
2380.7305,Diesel,88718.13495
2380.7305,OCGT,197400
2380.7305,CCGT,237397.3956
2380.7305,Coal,0
2381.7305,Diesel,87485.94719
2381.7305,OCGT,197400
2381.7305,CCGT,239263.28
2381.7305,Coal,0
2382.7305,Diesel,86253.75943
2382.7305,OCGT,197400
2382.7305,CCGT,241129.1643
2382.7305,Coal,0
2383.7305,Diesel,85021.57167
2383.7305,OCGT,197400
2383.7305,CCGT,242995.0486
2383.7305,Coal,0
2384.7305,Diesel,83789.38391
2384.7305,OCGT,197400
2384.7305,CCGT,244860.9329
2384.7305,Coal,0
2385.7305,Diesel,82557.19614
2385.7305,OCGT,197400
2385.7305,CCGT,246726.8173
2385.7305,Coal,0
2386.7305,Diesel,81325.00838
2386.7305,OCGT,197400
2386.7305,CCGT,248592.7016
2386.7305,Coal,0
2387.7305,Diesel,80092.82062
2387.7305,OCGT,197400
2387.7305,CCGT,250458.5859
2387.7305,Coal,0
2388.7305,Diesel,78860.63286
2388.7305,OCGT,197400
2388.7305,CCGT,252324.4702
2388.7305,Coal,0
2389.7305,Diesel,77628.4451
2389.7305,OCGT,197400
2389.7305,CCGT,254190.3546
2389.7305,Coal,0
2390.7305,Diesel,76396.25733
2390.7305,OCGT,197400
2390.7305,CCGT,256056.2389
2390.7305,Coal,0
2391.7305,Diesel,75164.06957
2391.7305,OCGT,197400
2391.7305,CCGT,257922.1232
2391.7305,Coal,0
2392.7305,Diesel,73931.88181
2392.7305,OCGT,197400
2392.7305,CCGT,259788.0075
2392.7305,Coal,0
2393.7305,Diesel,72699.69405
2393.7305,OCGT,197400
2393.7305,CCGT,261653.8919
2393.7305,Coal,0
2394.7305,Diesel,71467.50629
2394.7305,OCGT,197400
2394.7305,CCGT,263519.7762
2394.7305,Coal,0
2395.7305,Diesel,70235.31852
2395.7305,OCGT,197400
2395.7305,CCGT,265385.6605
2395.7305,Coal,0
2396.7305,Diesel,69003.13076
2396.7305,OCGT,197400
2396.7305,CCGT,267251.5448
2396.7305,Coal,0
2397.7305,Diesel,67770.943
2397.7305,OCGT,197400
2397.7305,CCGT,269117.4292
2397.7305,Coal,0
2398.7305,Diesel,66538.75524
2398.7305,OCGT,197400
2398.7305,CCGT,270983.3135
2398.7305,Coal,0
2399.7305,Diesel,65306.56748
2399.7305,OCGT,197400
2399.7305,CCGT,272849.1978
2399.7305,Coal,0
2400.7305,Diesel,64074.37972
2400.7305,OCGT,197400
2400.7305,CCGT,274715.0821
2400.7305,Coal,0
2401.7305,Diesel,62842.19195
2401.7305,OCGT,197400
2401.7305,CCGT,276580.9665
2401.7305,Coal,0
2402.7305,Diesel,61610.00419
2402.7305,OCGT,197400
2402.7305,CCGT,278446.8508
2402.7305,Coal,0
2403.7305,Diesel,60377.81643
2403.7305,OCGT,197400
2403.7305,CCGT,280312.7351
2403.7305,Coal,0
2404.7305,Diesel,59145.62867
2404.7305,OCGT,197400
2404.7305,CCGT,282178.6194
2404.7305,Coal,0
2405.7305,Diesel,57913.44091
2405.7305,OCGT,197400
2405.7305,CCGT,284044.5038
2405.7305,Coal,0
2406.7305,Diesel,56681.25314
2406.7305,OCGT,197400
2406.7305,CCGT,285910.3881
2406.7305,Coal,0
2407.7305,Diesel,55449.06538
2407.7305,OCGT,197400
2407.7305,CCGT,287776.2724
2407.7305,Coal,0
2408.7305,Diesel,54216.87762
2408.7305,OCGT,197400
2408.7305,CCGT,289642.1567
2408.7305,Coal,0
2409.7305,Diesel,52984.68986
2409.7305,OCGT,197400
2409.7305,CCGT,291508.0411
2409.7305,Coal,0
2410.7305,Diesel,51752.5021
2410.7305,OCGT,197400
2410.7305,CCGT,293373.9254
2410.7305,Coal,0
2411.7305,Diesel,50520.31433
2411.7305,OCGT,197400
2411.7305,CCGT,295239.8097
2411.7305,Coal,0
2412.7305,Diesel,49288.12657
2412.7305,OCGT,197400
2412.7305,CCGT,297105.694
2412.7305,Coal,0
2413.7305,Diesel,48055.93881
2413.7305,OCGT,197400
2413.7305,CCGT,298971.5784
2413.7305,Coal,0
2414.7305,Diesel,46823.75105
2414.7305,OCGT,197400
2414.7305,CCGT,300837.4627
2414.7305,Coal,0
2415.7305,Diesel,45591.56329
2415.7305,OCGT,197400
2415.7305,CCGT,302703.347
2415.7305,Coal,0
2416.7305,Diesel,44359.37552
2416.7305,OCGT,197400
2416.7305,CCGT,304569.2313
2416.7305,Coal,0
2417.7305,Diesel,43127.18776
2417.7305,OCGT,197400
2417.7305,CCGT,306435.1157
2417.7305,Coal,0
2418.7305,Diesel,41895
2418.7305,OCGT,197400
2418.7305,CCGT,308301
2418.7305,Coal,0
2419.7305,Diesel,40662.81224
2419.7305,OCGT,197400
2419.7305,CCGT,310166.8843
2419.7305,Coal,0
2420.7305,Diesel,39430.62448
2420.7305,OCGT,197400
2420.7305,CCGT,312032.7687
2420.7305,Coal,0
2421.7305,Diesel,38198.43671
2421.7305,OCGT,197400
2421.7305,CCGT,313898.653
2421.7305,Coal,0
2422.7305,Diesel,36966.24895
2422.7305,OCGT,197400
2422.7305,CCGT,315764.5373
2422.7305,Coal,0
2423.7305,Diesel,36421.0057
2423.7305,OCGT,197400
2423.7305,CCGT,316092
2423.7305,Coal,357.1938111
2424.7305,Diesel,36021.9829
2424.7305,OCGT,197400
2424.7305,CCGT,316092
2424.7305,Coal,790.4185668
2425.7305,Diesel,35622.9601
2425.7305,OCGT,197400
2425.7305,CCGT,316092
2425.7305,Coal,1223.643322
2426.7305,Diesel,35223.9373
2426.7305,OCGT,197400
2426.7305,CCGT,316092
2426.7305,Coal,1656.868078
2427.7305,Diesel,34824.9145
2427.7305,OCGT,197400
2427.7305,CCGT,316092
2427.7305,Coal,2090.092834
2428.7305,Diesel,34425.89169
2428.7305,OCGT,197400
2428.7305,CCGT,316092
2428.7305,Coal,2523.31759
2429.7305,Diesel,34026.86889
2429.7305,OCGT,197400
2429.7305,CCGT,316092
2429.7305,Coal,2956.542345
2430.7305,Diesel,33627.84609
2430.7305,OCGT,197400
2430.7305,CCGT,316092
2430.7305,Coal,3389.767101
2431.7305,Diesel,33228.82329
2431.7305,OCGT,197400
2431.7305,CCGT,316092
2431.7305,Coal,3822.991857
2432.7305,Diesel,32829.80049
2432.7305,OCGT,197400
2432.7305,CCGT,316092
2432.7305,Coal,4256.216612
2433.7305,Diesel,32430.77769
2433.7305,OCGT,197400
2433.7305,CCGT,316092
2433.7305,Coal,4689.441368
2434.7305,Diesel,32031.75489
2434.7305,OCGT,197400
2434.7305,CCGT,316092
2434.7305,Coal,5122.666124
2435.7305,Diesel,31632.73208
2435.7305,OCGT,197400
2435.7305,CCGT,316092
2435.7305,Coal,5555.890879
2436.7305,Diesel,31233.70928
2436.7305,OCGT,197400
2436.7305,CCGT,316092
2436.7305,Coal,5989.115635
2437.7305,Diesel,30834.68648
2437.7305,OCGT,197400
2437.7305,CCGT,316092
2437.7305,Coal,6422.340391
2438.7305,Diesel,30435.66368
2438.7305,OCGT,197400
2438.7305,CCGT,316092
2438.7305,Coal,6855.565147
2439.7305,Diesel,30036.64088
2439.7305,OCGT,197400
2439.7305,CCGT,316092
2439.7305,Coal,7288.789902
2440.7305,Diesel,29637.61808
2440.7305,OCGT,197400
2440.7305,CCGT,316092
2440.7305,Coal,7722.014658
2441.7305,Diesel,29238.59528
2441.7305,OCGT,197400
2441.7305,CCGT,316092
2441.7305,Coal,8155.239414
2442.7305,Diesel,28839.57248
2442.7305,OCGT,197400
2442.7305,CCGT,316092
2442.7305,Coal,8588.464169
2443.7305,Diesel,28440.54967
2443.7305,OCGT,197400
2443.7305,CCGT,316092
2443.7305,Coal,9021.688925
2444.7305,Diesel,28041.52687
2444.7305,OCGT,197400
2444.7305,CCGT,316092
2444.7305,Coal,9454.913681
2445.7305,Diesel,27642.50407
2445.7305,OCGT,197400
2445.7305,CCGT,316092
2445.7305,Coal,9888.138436
2446.7305,Diesel,27243.48127
2446.7305,OCGT,197400
2446.7305,CCGT,316092
2446.7305,Coal,10321.36319
2447.7305,Diesel,26844.45847
2447.7305,OCGT,197400
2447.7305,CCGT,316092
2447.7305,Coal,10754.58795
2448.7305,Diesel,26445.43567
2448.7305,OCGT,197400
2448.7305,CCGT,316092
2448.7305,Coal,11187.8127
2449.7305,Diesel,26046.41287
2449.7305,OCGT,197400
2449.7305,CCGT,316092
2449.7305,Coal,11621.03746
2450.7305,Diesel,25647.39007
2450.7305,OCGT,197400
2450.7305,CCGT,316092
2450.7305,Coal,12054.26221
2451.7305,Diesel,25248.36726
2451.7305,OCGT,197400
2451.7305,CCGT,316092
2451.7305,Coal,12487.48697
2452.7305,Diesel,24849.34446
2452.7305,OCGT,197400
2452.7305,CCGT,316092
2452.7305,Coal,12920.71173
2453.7305,Diesel,24450.32166
2453.7305,OCGT,197400
2453.7305,CCGT,316092
2453.7305,Coal,13353.93648
2454.7305,Diesel,24051.29886
2454.7305,OCGT,197400
2454.7305,CCGT,316092
2454.7305,Coal,13787.16124
2455.7305,Diesel,23652.27606
2455.7305,OCGT,197400
2455.7305,CCGT,316092
2455.7305,Coal,14220.38599
2456.7305,Diesel,23253.25326
2456.7305,OCGT,197400
2456.7305,CCGT,316092
2456.7305,Coal,14653.61075
2457.7305,Diesel,22854.23046
2457.7305,OCGT,197400
2457.7305,CCGT,316092
2457.7305,Coal,15086.8355
2458.7305,Diesel,22455.20765
2458.7305,OCGT,197400
2458.7305,CCGT,316092
2458.7305,Coal,15520.06026
2459.7305,Diesel,22056.18485
2459.7305,OCGT,197400
2459.7305,CCGT,316092
2459.7305,Coal,15953.28502
2460.7305,Diesel,21657.16205
2460.7305,OCGT,197400
2460.7305,CCGT,316092
2460.7305,Coal,16386.50977
2461.7305,Diesel,21258.13925
2461.7305,OCGT,197400
2461.7305,CCGT,316092
2461.7305,Coal,16819.73453
2462.7305,Diesel,20859.11645
2462.7305,OCGT,197400
2462.7305,CCGT,316092
2462.7305,Coal,17252.95928
2463.7305,Diesel,20460.09365
2463.7305,OCGT,197400
2463.7305,CCGT,316092
2463.7305,Coal,17686.18404
2464.7305,Diesel,20061.07085
2464.7305,OCGT,197400
2464.7305,CCGT,316092
2464.7305,Coal,18119.40879
2465.7305,Diesel,19662.04805
2465.7305,OCGT,197400
2465.7305,CCGT,316092
2465.7305,Coal,18552.63355
2466.7305,Diesel,19263.02524
2466.7305,OCGT,197400
2466.7305,CCGT,316092
2466.7305,Coal,18985.85831
2467.7305,Diesel,18864.00244
2467.7305,OCGT,197400
2467.7305,CCGT,316092
2467.7305,Coal,19419.08306
2468.7305,Diesel,18464.97964
2468.7305,OCGT,197400
2468.7305,CCGT,316092
2468.7305,Coal,19852.30782
2469.7305,Diesel,18065.95684
2469.7305,OCGT,197400
2469.7305,CCGT,316092
2469.7305,Coal,20285.53257
2470.7305,Diesel,17666.93404
2470.7305,OCGT,197400
2470.7305,CCGT,316092
2470.7305,Coal,20718.75733
2471.7305,Diesel,17267.91124
2471.7305,OCGT,197400
2471.7305,CCGT,316092
2471.7305,Coal,21151.98208
2472.7305,Diesel,16868.88844
2472.7305,OCGT,197400
2472.7305,CCGT,316092
2472.7305,Coal,21585.20684
2473.7305,Diesel,16469.86564
2473.7305,OCGT,197400
2473.7305,CCGT,316092
2473.7305,Coal,22018.4316
2474.7305,Diesel,16070.84283
2474.7305,OCGT,197400
2474.7305,CCGT,316092
2474.7305,Coal,22451.65635
2475.7305,Diesel,15671.82003
2475.7305,OCGT,197400
2475.7305,CCGT,316092
2475.7305,Coal,22884.88111
2476.7305,Diesel,15272.79723
2476.7305,OCGT,197400
2476.7305,CCGT,316092
2476.7305,Coal,23318.10586
2477.7305,Diesel,14873.77443
2477.7305,OCGT,197400
2477.7305,CCGT,316092
2477.7305,Coal,23751.33062
2478.7305,Diesel,14474.75163
2478.7305,OCGT,197400
2478.7305,CCGT,316092
2478.7305,Coal,24184.55537
2479.7305,Diesel,14075.72883
2479.7305,OCGT,197400
2479.7305,CCGT,316092
2479.7305,Coal,24617.78013
2480.7305,Diesel,13676.70603
2480.7305,OCGT,197400
2480.7305,CCGT,316092
2480.7305,Coal,25051.00489
2481.7305,Diesel,13277.68322
2481.7305,OCGT,197400
2481.7305,CCGT,316092
2481.7305,Coal,25484.22964
2482.7305,Diesel,12878.66042
2482.7305,OCGT,197400
2482.7305,CCGT,316092
2482.7305,Coal,25917.4544
2483.7305,Diesel,12479.63762
2483.7305,OCGT,197400
2483.7305,CCGT,316092
2483.7305,Coal,26350.67915
2484.7305,Diesel,12080.61482
2484.7305,OCGT,197400
2484.7305,CCGT,316092
2484.7305,Coal,26783.90391
2485.7305,Diesel,11681.59202
2485.7305,OCGT,197400
2485.7305,CCGT,316092
2485.7305,Coal,27217.12866
2486.7305,Diesel,11282.56922
2486.7305,OCGT,197400
2486.7305,CCGT,316092
2486.7305,Coal,27650.35342
2487.7305,Diesel,10883.54642
2487.7305,OCGT,197400
