CO2_Limit,Generator,AP_g
2720.7305,OCGT,470
2720.7305,CCGT,9920.074468
2720.7305,Coal,2615.493778
2721.7305,Diesel,35
2721.7305,OCGT,470
2721.7305,CCGT,9898.797872
2721.7305,Coal,2630.748695
2722.7305,Diesel,35
2722.7305,OCGT,470
2722.7305,CCGT,9877.521277
2722.7305,Coal,2646.003613
2723.7305,Diesel,35
2723.7305,OCGT,470
2723.7305,CCGT,9856.244681
2723.7305,Coal,2661.258531
2724.7305,Diesel,35
2724.7305,OCGT,470
2724.7305,CCGT,9834.968085
2724.7305,Coal,2676.513448
2725.7305,Diesel,35
2725.7305,OCGT,470
2725.7305,CCGT,9813.691489
2725.7305,Coal,2691.768366
2726.7305,Diesel,35
2726.7305,OCGT,470
2726.7305,CCGT,9792.414894
2726.7305,Coal,2707.023284
2727.7305,Diesel,35
2727.7305,OCGT,470
2727.7305,CCGT,9771.138298
2727.7305,Coal,2722.278202
2728.7305,Diesel,35
2728.7305,OCGT,470
2728.7305,CCGT,9749.861702
2728.7305,Coal,2737.533119
2729.7305,Diesel,35
2729.7305,OCGT,470
2729.7305,CCGT,9728.585106
2729.7305,Coal,2752.788037
2730.7305,Diesel,35
2730.7305,OCGT,470
2730.7305,CCGT,9707.308511
2730.7305,Coal,2768.042955
2731.7305,Diesel,35
2731.7305,OCGT,470
2731.7305,CCGT,9686.031915
2731.7305,Coal,2783.297872
2732.7305,Diesel,35
2732.7305,OCGT,470
2732.7305,CCGT,9664.755319
2732.7305,Coal,2798.55279
2733.7305,Diesel,35
2733.7305,OCGT,470
2733.7305,CCGT,9643.478723
2733.7305,Coal,2813.807708
2734.7305,Diesel,35
2734.7305,OCGT,470
2734.7305,CCGT,9622.202128
2734.7305,Coal,2829.062625
2735.7305,Diesel,35
2735.7305,OCGT,470
2735.7305,CCGT,9600.925532
2735.7305,Coal,2844.317543
2736.7305,Diesel,35
2736.7305,OCGT,470
2736.7305,CCGT,9579.648936
2736.7305,Coal,2859.572461
2737.7305,Diesel,35
2737.7305,OCGT,470
2737.7305,CCGT,9558.37234
2737.7305,Coal,2874.827379
2738.7305,Diesel,35
2738.7305,OCGT,470
2738.7305,CCGT,9537.095745
2738.7305,Coal,2890.082296
2739.7305,Diesel,35
2739.7305,OCGT,470
2739.7305,CCGT,9515.819149
2739.7305,Coal,2905.337214
2740.7305,Diesel,35
2740.7305,OCGT,470
2740.7305,CCGT,9494.542553
2740.7305,Coal,2920.592132
2741.7305,Diesel,35
2741.7305,OCGT,470
2741.7305,CCGT,9473.265957
2741.7305,Coal,2935.847049
2742.7305,Diesel,35
2742.7305,OCGT,470
2742.7305,CCGT,9451.989362
2742.7305,Coal,2951.101967
2743.7305,Diesel,35
2743.7305,OCGT,470
2743.7305,CCGT,9430.712766
2743.7305,Coal,2966.356885
2744.7305,Diesel,35
2744.7305,OCGT,470
2744.7305,CCGT,9409.43617
2744.7305,Coal,2981.611802
2745.7305,Diesel,35
2745.7305,OCGT,470
2745.7305,CCGT,9388.159574
2745.7305,Coal,2996.86672
2746.7305,Diesel,35
2746.7305,OCGT,470
2746.7305,CCGT,9366.882979
2746.7305,Coal,3012.121638
2747.7305,Diesel,35
2747.7305,OCGT,470
2747.7305,CCGT,9345.606383
2747.7305,Coal,3027.376556
2748.7305,Diesel,35
2748.7305,OCGT,470
2748.7305,CCGT,9324.329787
2748.7305,Coal,3042.631473
2749.7305,Diesel,35
2749.7305,OCGT,470
2749.7305,CCGT,9303.053191
2749.7305,Coal,3057.886391
2750.7305,Diesel,35
2750.7305,OCGT,470
2750.7305,CCGT,9281.776596
2750.7305,Coal,3073.141309
2751.7305,Diesel,35
2751.7305,OCGT,470
2751.7305,CCGT,9260.5
2751.7305,Coal,3088.396226
2752.7305,Diesel,35
2752.7305,OCGT,470
2752.7305,CCGT,9239.223404
2752.7305,Coal,3103.651144
2753.7305,Diesel,35
2753.7305,OCGT,470
2753.7305,CCGT,9217.946809
2753.7305,Coal,3118.906062
2754.7305,Diesel,35
2754.7305,OCGT,470
2754.7305,CCGT,9196.670213
2754.7305,Coal,3134.16098
2755.7305,Diesel,35
2755.7305,OCGT,470
2755.7305,CCGT,9175.393617
2755.7305,Coal,3149.415897
2756.7305,Diesel,35
2756.7305,OCGT,470
2756.7305,CCGT,9154.117021
2756.7305,Coal,3164.670815
2757.7305,Diesel,35
2757.7305,OCGT,470
2757.7305,CCGT,9132.840426
2757.7305,Coal,3179.925733
2758.7305,Diesel,35
2758.7305,OCGT,470
2758.7305,CCGT,9111.56383
2758.7305,Coal,3195.18065
2759.7305,Diesel,35
2759.7305,OCGT,470
2759.7305,CCGT,9090.287234
2759.7305,Coal,3210.435568
2760.7305,Diesel,35
2760.7305,OCGT,470
2760.7305,CCGT,9069.010638
2760.7305,Coal,3225.690486
2761.7305,Diesel,35
2761.7305,OCGT,470
2761.7305,CCGT,9047.734043
2761.7305,Coal,3240.945403
2762.7305,Diesel,35
2762.7305,OCGT,470
2762.7305,CCGT,9026.457447
2762.7305,Coal,3256.200321
2763.7305,Diesel,35
2763.7305,OCGT,470
2763.7305,CCGT,9005.180851
2763.7305,Coal,3271.455239
2764.7305,Diesel,35
2764.7305,OCGT,470
2764.7305,CCGT,8983.904255
2764.7305,Coal,3286.710157
2765.7305,Diesel,35
2765.7305,OCGT,470
2765.7305,CCGT,8962.62766
2765.7305,Coal,3301.965074
2766.7305,Diesel,35
2766.7305,OCGT,470
2766.7305,CCGT,8941.351064
2766.7305,Coal,3317.219992
2767.7305,Diesel,35
2767.7305,OCGT,470
2767.7305,CCGT,8920.074468
2767.7305,Coal,3332.47491
2768.7305,Diesel,35
2768.7305,OCGT,470
2768.7305,CCGT,8898.797872
2768.7305,Coal,3347.729827
2769.7305,Diesel,35
2769.7305,OCGT,470
2769.7305,CCGT,8877.521277
2769.7305,Coal,3362.984745
2770.7305,Diesel,35
2770.7305,OCGT,470
2770.7305,CCGT,8856.244681
2770.7305,Coal,3378.239663
2771.7305,Diesel,35
2771.7305,OCGT,470
2771.7305,CCGT,8834.968085
2771.7305,Coal,3393.49458
2772.7305,Diesel,35
2772.7305,OCGT,470
2772.7305,CCGT,8813.691489
2772.7305,Coal,3408.749498
2773.7305,Diesel,35
2773.7305,OCGT,470
2773.7305,CCGT,8792.414894
2773.7305,Coal,3424.004416
2774.7305,Diesel,35
2774.7305,OCGT,470
2774.7305,CCGT,8771.138298
2774.7305,Coal,3439.259334
2775.7305,Diesel,35
2775.7305,OCGT,470
2775.7305,CCGT,8749.861702
2775.7305,Coal,3454.514251
2776.7305,Diesel,35
2776.7305,OCGT,470
2776.7305,CCGT,8728.585106
2776.7305,Coal,3469.769169
2777.7305,Diesel,35
2777.7305,OCGT,470
2777.7305,CCGT,8707.308511
2777.7305,Coal,3485.024087
2778.7305,Diesel,35
2778.7305,OCGT,470
2778.7305,CCGT,8686.031915
2778.7305,Coal,3500.279004
2779.7305,Diesel,35
2779.7305,OCGT,470
2779.7305,CCGT,8664.755319
2779.7305,Coal,3515.533922
2780.7305,Diesel,35
2780.7305,OCGT,470
2780.7305,CCGT,8643.478723
2780.7305,Coal,3530.78884
2781.7305,Diesel,35
2781.7305,OCGT,470
2781.7305,CCGT,8622.202128
2781.7305,Coal,3546.043758
2782.7305,Diesel,35
2782.7305,OCGT,470
2782.7305,CCGT,8600.925532
2782.7305,Coal,3561.298675
2783.7305,Diesel,35
2783.7305,OCGT,470
2783.7305,CCGT,8579.648936
2783.7305,Coal,3576.553593
2784.7305,Diesel,35
2784.7305,OCGT,470
2784.7305,CCGT,8558.37234
2784.7305,Coal,3591.808511
2785.7305,Diesel,35
2785.7305,OCGT,470
2785.7305,CCGT,8537.095745
2785.7305,Coal,3607.063428
2786.7305,Diesel,35
2786.7305,OCGT,470
2786.7305,CCGT,8515.819149
2786.7305,Coal,3622.318346
2787.7305,Diesel,35
2787.7305,OCGT,470
2787.7305,CCGT,8494.542553
2787.7305,Coal,3637.573264
2788.7305,Diesel,35
2788.7305,OCGT,470
2788.7305,CCGT,8473.265957
2788.7305,Coal,3652.828181
2789.7305,Diesel,35
2789.7305,OCGT,470
2789.7305,CCGT,8451.989362
2789.7305,Coal,3668.083099
2790.7305,Diesel,35
2790.7305,OCGT,470
2790.7305,CCGT,8430.712766
2790.7305,Coal,3683.338017
2791.7305,Diesel,35
2791.7305,OCGT,470
2791.7305,CCGT,8409.43617
2791.7305,Coal,3698.592935
2792.7305,Diesel,35
2792.7305,OCGT,470
2792.7305,CCGT,8388.159574
2792.7305,Coal,3713.847852
2793.7305,Diesel,35
2793.7305,OCGT,470
2793.7305,CCGT,8366.882979
2793.7305,Coal,3729.10277
2794.7305,Diesel,35
2794.7305,OCGT,470
2794.7305,CCGT,8345.606383
2794.7305,Coal,3744.357688
2795.7305,Diesel,35
2795.7305,OCGT,470
2795.7305,CCGT,8324.329787
2795.7305,Coal,3759.612605
2796.7305,Diesel,35
2796.7305,OCGT,470
2796.7305,CCGT,8303.053191
2796.7305,Coal,3774.867523
2797.7305,Diesel,35
2797.7305,OCGT,470
2797.7305,CCGT,8281.776596
2797.7305,Coal,3790.122441
2798.7305,Diesel,35
2798.7305,OCGT,470
2798.7305,CCGT,8260.5
2798.7305,Coal,3805.377358
2799.7305,Diesel,35
2799.7305,OCGT,470
2799.7305,CCGT,8239.223404
2799.7305,Coal,3820.632276
2800.7305,Diesel,35
2800.7305,OCGT,470
2800.7305,CCGT,8217.946809
2800.7305,Coal,3835.887194
2801.7305,Diesel,35
2801.7305,OCGT,470
2801.7305,CCGT,8196.670213
2801.7305,Coal,3851.142112
2802.7305,Diesel,35
2802.7305,OCGT,470
2802.7305,CCGT,8175.393617
2802.7305,Coal,3866.397029
2803.7305,Diesel,35
2803.7305,OCGT,470
2803.7305,CCGT,8154.117021
2803.7305,Coal,3881.651947
2804.7305,Diesel,35
2804.7305,OCGT,470
2804.7305,CCGT,8132.840426
2804.7305,Coal,3896.906865
2805.7305,Diesel,35
2805.7305,OCGT,470
2805.7305,CCGT,8111.56383
2805.7305,Coal,3912.161782
2806.7305,Diesel,35
2806.7305,OCGT,470
2806.7305,CCGT,8090.287234
2806.7305,Coal,3927.4167
2807.7305,Diesel,35
2807.7305,OCGT,470
2807.7305,CCGT,8069.010638
2807.7305,Coal,3942.671618
2808.7305,Diesel,35
2808.7305,OCGT,470
2808.7305,CCGT,8047.734043
2808.7305,Coal,3957.926536
2809.7305,Diesel,35
2809.7305,OCGT,470
2809.7305,CCGT,8026.457447
2809.7305,Coal,3973.181453
2810.7305,Diesel,35
2810.7305,OCGT,470
2810.7305,CCGT,8005.180851
2810.7305,Coal,3988.436371
2811.7305,Diesel,35
2811.7305,OCGT,470
2811.7305,CCGT,7983.904255
2811.7305,Coal,4003.691289
2812.7305,Diesel,35
2812.7305,OCGT,470
2812.7305,CCGT,7962.62766
2812.7305,Coal,4018.946206
2813.7305,Diesel,35
2813.7305,OCGT,470
2813.7305,CCGT,7941.351064
2813.7305,Coal,4034.201124
2814.7305,Diesel,35
2814.7305,OCGT,470
2814.7305,CCGT,7920.074468
2814.7305,Coal,4049.456042
2815.7305,Diesel,35
2815.7305,OCGT,470
2815.7305,CCGT,7898.797872
2815.7305,Coal,4064.710959
2816.7305,Diesel,35
2816.7305,OCGT,470
2816.7305,CCGT,7877.521277
2816.7305,Coal,4079.965877
2817.7305,Diesel,35
2817.7305,OCGT,470
2817.7305,CCGT,7856.244681
2817.7305,Coal,4095.220795
2818.7305,Diesel,35
2818.7305,OCGT,470
2818.7305,CCGT,7834.968085
2818.7305,Coal,4110.475713
2819.7305,Diesel,35
2819.7305,OCGT,470
2819.7305,CCGT,7813.691489
2819.7305,Coal,4125.73063
2820.7305,Diesel,35
2820.7305,OCGT,470
2820.7305,CCGT,7792.414894
2820.7305,Coal,4140.985548
2821.7305,Diesel,35
2821.7305,OCGT,470
2821.7305,CCGT,7771.138298
2821.7305,Coal,4156.240466
2822.7305,Diesel,35
2822.7305,OCGT,470
2822.7305,CCGT,7749.861702
2822.7305,Coal,4171.495383
2823.7305,Diesel,35
2823.7305,OCGT,470
2823.7305,CCGT,7728.585106
2823.7305,Coal,4186.750301
2824.7305,Diesel,35
2824.7305,OCGT,470
2824.7305,CCGT,7707.308511
2824.7305,Coal,4202.005219
2825.7305,Diesel,35
2825.7305,OCGT,470
2825.7305,CCGT,7686.031915
2825.7305,Coal,4217.260136
2826.7305,Diesel,35
2826.7305,OCGT,470
2826.7305,CCGT,7664.755319
2826.7305,Coal,4232.515054
2827.7305,Diesel,35
2827.7305,OCGT,470
2827.7305,CCGT,7643.478723
2827.7305,Coal,4247.769972
2828.7305,Diesel,35
2828.7305,OCGT,470
2828.7305,CCGT,7622.202128
2828.7305,Coal,4263.02489
2829.7305,Diesel,35
2829.7305,OCGT,470
2829.7305,CCGT,7600.925532
2829.7305,Coal,4278.279807
2830.7305,Diesel,35
2830.7305,OCGT,470
2830.7305,CCGT,7579.648936
2830.7305,Coal,4293.534725
2831.7305,Diesel,35
2831.7305,OCGT,470
2831.7305,CCGT,7558.37234
2831.7305,Coal,4308.789643
2832.7305,Diesel,35
2832.7305,OCGT,470
2832.7305,CCGT,7537.095745
2832.7305,Coal,4324.04456
2833.7305,Diesel,35
2833.7305,OCGT,470
2833.7305,CCGT,7515.819149
2833.7305,Coal,4339.299478
2834.7305,Diesel,35
2834.7305,OCGT,470
2834.7305,CCGT,7494.542553
2834.7305,Coal,4354.554396
2835.7305,Diesel,35
2835.7305,OCGT,470
2835.7305,CCGT,7473.265957
2835.7305,Coal,4369.809314
2836.7305,Diesel,35
2836.7305,OCGT,470
2836.7305,CCGT,7451.989362
2836.7305,Coal,4385.064231
2837.7305,Diesel,35
2837.7305,OCGT,470
2837.7305,CCGT,7430.712766
2837.7305,Coal,4400.319149
2838.7305,Diesel,35
2838.7305,OCGT,470
2838.7305,CCGT,7409.43617
2838.7305,Coal,4415.574067
2839.7305,Diesel,35
2839.7305,OCGT,470
2839.7305,CCGT,7388.159574
2839.7305,Coal,4430.828984
2840.7305,Diesel,35
2840.7305,OCGT,470
2840.7305,CCGT,7366.882979
2840.7305,Coal,4446.083902
2841.7305,Diesel,35
2841.7305,OCGT,470
2841.7305,CCGT,7345.606383
2841.7305,Coal,4461.33882
2842.7305,Diesel,35
2842.7305,OCGT,470
2842.7305,CCGT,7324.329787
2842.7305,Coal,4476.593737
2843.7305,Diesel,35
2843.7305,OCGT,470
2843.7305,CCGT,7303.053191
2843.7305,Coal,4491.848655
2844.7305,Diesel,35
2844.7305,OCGT,470
2844.7305,CCGT,7281.776596
2844.7305,Coal,4507.103573
2845.7305,Diesel,35
2845.7305,OCGT,470
2845.7305,CCGT,7260.5
2845.7305,Coal,4522.358491
2846.7305,Diesel,35
2846.7305,OCGT,470
2846.7305,CCGT,7239.223404
2846.7305,Coal,4537.613408
2847.7305,Diesel,35
2847.7305,OCGT,470
2847.7305,CCGT,7217.946809
2847.7305,Coal,4552.868326
2848.7305,Diesel,35
2848.7305,OCGT,470
2848.7305,CCGT,7196.670213
2848.7305,Coal,4568.123244
2849.7305,Diesel,35
2849.7305,OCGT,470
2849.7305,CCGT,7175.393617
2849.7305,Coal,4583.378161
2850.7305,Diesel,35
2850.7305,OCGT,470
2850.7305,CCGT,7154.117021
2850.7305,Coal,4598.633079
2851.7305,Diesel,35
2851.7305,OCGT,470
2851.7305,CCGT,7132.840426
2851.7305,Coal,4613.887997
2852.7305,Diesel,35
2852.7305,OCGT,470
2852.7305,CCGT,7111.56383
2852.7305,Coal,4629.142914
2853.7305,Diesel,35
2853.7305,OCGT,470
2853.7305,CCGT,7090.287234
2853.7305,Coal,4644.397832
2854.7305,Diesel,35
2854.7305,OCGT,470
2854.7305,CCGT,7069.010638
2854.7305,Coal,4659.65275
2855.7305,Diesel,35
2855.7305,OCGT,470
2855.7305,CCGT,7047.734043
2855.7305,Coal,4674.907668
2856.7305,Diesel,35
2856.7305,OCGT,470
2856.7305,CCGT,7026.457447
2856.7305,Coal,4690.162585
2857.7305,Diesel,35
2857.7305,OCGT,470
2857.7305,CCGT,7005.180851
2857.7305,Coal,4705.417503
2858.7305,Diesel,35
2858.7305,OCGT,470
2858.7305,CCGT,6983.904255
2858.7305,Coal,4720.672421
2859.7305,Diesel,35
2859.7305,OCGT,470
2859.7305,CCGT,6962.62766
2859.7305,Coal,4735.927338
2860.7305,Diesel,35
2860.7305,OCGT,470
2860.7305,CCGT,6941.351064
2860.7305,Coal,4751.182256
2861.7305,Diesel,35
2861.7305,OCGT,470
2861.7305,CCGT,6920.074468
2861.7305,Coal,4766.437174
2862.7305,Diesel,35
2862.7305,OCGT,470
2862.7305,CCGT,6898.797872
2862.7305,Coal,4781.692092
2863.7305,Diesel,35
2863.7305,OCGT,470
2863.7305,CCGT,6877.521277
2863.7305,Coal,4796.947009
2864.7305,Diesel,35
2864.7305,OCGT,470
2864.7305,CCGT,6856.244681
2864.7305,Coal,4812.201927
2865.7305,Diesel,35
2865.7305,OCGT,470
2865.7305,CCGT,6834.968085
2865.7305,Coal,4827.456845
2866.7305,Diesel,35
2866.7305,OCGT,470
2866.7305,CCGT,6813.691489
2866.7305,Coal,4842.711762
2867.7305,Diesel,35
2867.7305,OCGT,470
2867.7305,CCGT,6792.414894
2867.7305,Coal,4857.96668
2868.7305,Diesel,35
2868.7305,OCGT,470
2868.7305,CCGT,6771.138298
2868.7305,Coal,4873.221598
2869.7305,Diesel,35
2869.7305,OCGT,470
2869.7305,CCGT,6749.861702
2869.7305,Coal,4888.476515
2870.7305,Diesel,35
2870.7305,OCGT,470
2870.7305,CCGT,6728.585106
2870.7305,Coal,4903.731433
2871.7305,Diesel,35
2871.7305,OCGT,470
2871.7305,CCGT,6707.308511
2871.7305,Coal,4918.986351
2872.7305,Diesel,35
2872.7305,OCGT,470
2872.7305,CCGT,6686.031915
2872.7305,Coal,4934.241269
2873.7305,Diesel,35
2873.7305,OCGT,470
2873.7305,CCGT,6664.755319
2873.7305,Coal,4949.496186
2874.7305,Diesel,35
2874.7305,OCGT,470
2874.7305,CCGT,6643.478723
2874.7305,Coal,4964.751104
2875.7305,Diesel,35
2875.7305,OCGT,470
2875.7305,CCGT,6622.202128
2875.7305,Coal,4980.006022
2876.7305,Diesel,35
2876.7305,OCGT,470
2876.7305,CCGT,6600.925532
2876.7305,Coal,4995.260939
2877.7305,Diesel,35
2877.7305,OCGT,470
2877.7305,CCGT,6579.648936
2877.7305,Coal,5010.515857
2878.7305,Diesel,35
2878.7305,OCGT,470
2878.7305,CCGT,6558.37234
2878.7305,Coal,5025.770775
2879.7305,Diesel,35
2879.7305,OCGT,470
2879.7305,CCGT,6537.095745
2879.7305,Coal,5041.025692
2880.7305,Diesel,35
2880.7305,OCGT,470
2880.7305,CCGT,6515.819149
2880.7305,Coal,5056.28061
2881.7305,Diesel,35
2881.7305,OCGT,470
2881.7305,CCGT,6494.542553
2881.7305,Coal,5071.535528
2882.7305,Diesel,35
2882.7305,OCGT,470
2882.7305,CCGT,6473.265957
2882.7305,Coal,5086.790446
2883.7305,Diesel,35
2883.7305,OCGT,470
2883.7305,CCGT,6451.989362
2883.7305,Coal,5102.045363
2884.7305,Diesel,35
2884.7305,OCGT,470
2884.7305,CCGT,6430.712766
2884.7305,Coal,5117.300281
2885.7305,Diesel,35
2885.7305,OCGT,470
2885.7305,CCGT,6409.43617
2885.7305,Coal,5132.555199
2886.7305,Diesel,35
2886.7305,OCGT,470
2886.7305,CCGT,6388.159574
2886.7305,Coal,5147.810116
2887.7305,Diesel,35
2887.7305,OCGT,470
2887.7305,CCGT,6366.882979
2887.7305,Coal,5163.065034
2888.7305,Diesel,35
2888.7305,OCGT,470
2888.7305,CCGT,6345.606383
2888.7305,Coal,5178.319952
2889.7305,Diesel,35
2889.7305,OCGT,470
2889.7305,CCGT,6324.329787
2889.7305,Coal,5193.57487
2890.7305,Diesel,35
2890.7305,OCGT,470
2890.7305,CCGT,6303.053191
2890.7305,Coal,5208.829787
2891.7305,Diesel,35
2891.7305,OCGT,470
2891.7305,CCGT,6281.776596
2891.7305,Coal,5224.084705
2892.7305,Diesel,35
2892.7305,OCGT,470
2892.7305,CCGT,6260.5
2892.7305,Coal,5239.339623
2893.7305,Diesel,35
2893.7305,OCGT,470
2893.7305,CCGT,6239.223404
2893.7305,Coal,5254.59454
2894.7305,Diesel,35
2894.7305,OCGT,470
2894.7305,CCGT,6217.946809
2894.7305,Coal,5269.849458
2895.7305,Diesel,35
2895.7305,OCGT,470
2895.7305,CCGT,6196.670213
2895.7305,Coal,5285.104376
2896.7305,Diesel,35
2896.7305,OCGT,470
2896.7305,CCGT,6175.393617
2896.7305,Coal,5300.359293
2897.7305,Diesel,35
2897.7305,OCGT,470
2897.7305,CCGT,6154.117021
2897.7305,Coal,5315.614211
2898.7305,Diesel,35
2898.7305,OCGT,470
2898.7305,CCGT,6132.840426
2898.7305,Coal,5330.869129
2899.7305,Diesel,35
2899.7305,OCGT,470
2899.7305,CCGT,6111.56383
2899.7305,Coal,5346.124047
2900.7305,Diesel,35
2900.7305,OCGT,470
2900.7305,CCGT,6090.287234
2900.7305,Coal,5361.378964
2901.7305,Diesel,35
2901.7305,OCGT,470
2901.7305,CCGT,6069.010638
2901.7305,Coal,5376.633882
2902.7305,Diesel,35
2902.7305,OCGT,470
2902.7305,CCGT,6047.734043
2902.7305,Coal,5391.8888
2903.7305,Diesel,35
2903.7305,OCGT,470
2903.7305,CCGT,6026.457447
2903.7305,Coal,5407.143717
2904.7305,Diesel,35
2904.7305,OCGT,470
2904.7305,CCGT,6005.180851
2904.7305,Coal,5422.398635
2905.7305,Diesel,35
2905.7305,OCGT,470
2905.7305,CCGT,5983.904255
2905.7305,Coal,5437.653553
2906.7305,Diesel,35
2906.7305,OCGT,470
2906.7305,CCGT,5962.62766
2906.7305,Coal,5452.90847
2907.7305,Diesel,35
2907.7305,OCGT,470
2907.7305,CCGT,5941.351064
2907.7305,Coal,5468.163388
2908.7305,Diesel,35
2908.7305,OCGT,470
2908.7305,CCGT,5920.074468
2908.7305,Coal,5483.418306
2909.7305,Diesel,35
2909.7305,OCGT,470
2909.7305,CCGT,5898.797872
2909.7305,Coal,5498.673224
2910.7305,Diesel,35
2910.7305,OCGT,470
2910.7305,CCGT,5877.521277
2910.7305,Coal,5513.928141
2911.7305,Diesel,35
2911.7305,OCGT,470
2911.7305,CCGT,5856.244681
2911.7305,Coal,5529.183059
2912.7305,Diesel,35
2912.7305,OCGT,470
2912.7305,CCGT,5834.968085
2912.7305,Coal,5544.437977
2913.7305,Diesel,35
2913.7305,OCGT,470
2913.7305,CCGT,5813.691489
2913.7305,Coal,5559.692894
2914.7305,Diesel,35
2914.7305,OCGT,470
2914.7305,CCGT,5792.414894
2914.7305,Coal,5574.947812
2915.7305,Diesel,35
2915.7305,OCGT,470
2915.7305,CCGT,5771.138298
2915.7305,Coal,5590.20273
2916.7305,Diesel,35
2916.7305,OCGT,470
2916.7305,CCGT,5749.861702
2916.7305,Coal,5605.457648
2917.7305,Diesel,35
2917.7305,OCGT,470
2917.7305,CCGT,5728.585106
2917.7305,Coal,5620.712565
2918.7305,Diesel,35
2918.7305,OCGT,470
2918.7305,CCGT,5707.308511
2918.7305,Coal,5635.967483
2919.7305,Diesel,35
2919.7305,OCGT,470
2919.7305,CCGT,5686.031915
2919.7305,Coal,5651.222401
2920.7305,Diesel,35
2920.7305,OCGT,470
2920.7305,CCGT,5664.755319
2920.7305,Coal,5666.477318
2921.7305,Diesel,35
2921.7305,OCGT,470
2921.7305,CCGT,5643.478723
2921.7305,Coal,5681.732236
2922.7305,Diesel,35
2922.7305,OCGT,470
2922.7305,CCGT,5622.202128
2922.7305,Coal,5696.987154
2923.7305,Diesel,35
2923.7305,OCGT,470
2923.7305,CCGT,5600.925532
2923.7305,Coal,5712.242071
2924.7305,Diesel,35
2924.7305,OCGT,470
2924.7305,CCGT,5579.648936
2924.7305,Coal,5727.496989
2925.7305,Diesel,35
2925.7305,OCGT,470
2925.7305,CCGT,5558.37234
2925.7305,Coal,5742.751907
2926.7305,Diesel,35
2926.7305,OCGT,470
2926.7305,CCGT,5537.095745
2926.7305,Coal,5758.006825
2927.7305,Diesel,35
2927.7305,OCGT,470
2927.7305,CCGT,5515.819149
2927.7305,Coal,5773.261742
2928.7305,Diesel,35
2928.7305,OCGT,470
2928.7305,CCGT,5494.542553
2928.7305,Coal,5788.51666
2929.7305,Diesel,35
2929.7305,OCGT,470
2929.7305,CCGT,5473.265957
2929.7305,Coal,5803.771578
2930.7305,Diesel,35
2930.7305,OCGT,470
2930.7305,CCGT,5451.989362
2930.7305,Coal,5819.026495
2931.7305,Diesel,35
2931.7305,OCGT,470
2931.7305,CCGT,5430.712766
2931.7305,Coal,5834.281413
2932.7305,Diesel,35
2932.7305,OCGT,470
2932.7305,CCGT,5409.43617
2932.7305,Coal,5849.536331
2933.7305,Diesel,35
2933.7305,OCGT,470
2933.7305,CCGT,5388.159574
2933.7305,Coal,5864.791248
2934.7305,Diesel,35
2934.7305,OCGT,470
2934.7305,CCGT,5366.882979
2934.7305,Coal,5880.046166
2935.7305,Diesel,35
2935.7305,OCGT,470
2935.7305,CCGT,5345.606383
2935.7305,Coal,5895.301084
2936.7305,Diesel,35
2936.7305,OCGT,470
2936.7305,CCGT,5324.329787
2936.7305,Coal,5910.556002
2937.7305,Diesel,35
2937.7305,OCGT,470
2937.7305,CCGT,5303.053191
2937.7305,Coal,5925.810919
2938.7305,Diesel,35
2938.7305,OCGT,470
2938.7305,CCGT,5281.776596
2938.7305,Coal,5941.065837
2939.7305,Diesel,35
2939.7305,OCGT,470
2939.7305,CCGT,5260.5
2939.7305,Coal,5956.320755
2940.7305,Diesel,35
2940.7305,OCGT,470
2940.7305,CCGT,5239.223404
2940.7305,Coal,5971.575672
2941.7305,Diesel,35
2941.7305,OCGT,470
2941.7305,CCGT,5217.946809
2941.7305,Coal,5986.83059
2942.7305,Diesel,35
2942.7305,OCGT,470
2942.7305,CCGT,5196.670213
2942.7305,Coal,6002.085508
2943.7305,Diesel,35
2943.7305,OCGT,470
2943.7305,CCGT,5175.393617
2943.7305,Coal,6017.340426
2944.7305,Diesel,35
2944.7305,OCGT,470
2944.7305,CCGT,5154.117021
2944.7305,Coal,6032.595343
2945.7305,Diesel,35
2945.7305,OCGT,470
2945.7305,CCGT,5132.840426
2945.7305,Coal,6047.850261
2946.7305,Diesel,35
2946.7305,OCGT,470
2946.7305,CCGT,5111.56383
2946.7305,Coal,6063.105179
2947.7305,Diesel,35
2947.7305,OCGT,470
2947.7305,CCGT,5090.287234
2947.7305,Coal,6078.360096
2948.7305,Diesel,35
2948.7305,OCGT,470
2948.7305,CCGT,5069.010638
2948.7305,Coal,6093.615014
2949.7305,Diesel,35
2949.7305,OCGT,470
2949.7305,CCGT,5047.734043
2949.7305,Coal,6108.869932
2950.7305,Diesel,35
2950.7305,OCGT,470
2950.7305,CCGT,5026.457447
2950.7305,Coal,6124.124849
2951.7305,Diesel,35
2951.7305,OCGT,470
2951.7305,CCGT,5005.180851
2951.7305,Coal,6139.379767
2952.7305,Diesel,35
2952.7305,OCGT,470
2952.7305,CCGT,4983.904255
2952.7305,Coal,6154.634685
2953.7305,Diesel,35
2953.7305,OCGT,470
2953.7305,CCGT,4962.62766
2953.7305,Coal,6169.889603
2954.7305,Diesel,35
2954.7305,OCGT,470
2954.7305,CCGT,4941.351064
2954.7305,Coal,6185.14452
2955.7305,Diesel,35
2955.7305,OCGT,470
2955.7305,CCGT,4920.074468
2955.7305,Coal,6200.399438
2956.7305,Diesel,35
2956.7305,OCGT,470
2956.7305,CCGT,4898.797872
2956.7305,Coal,6215.654356
2957.7305,Diesel,35
